metric_name,pos_threshold,neg_threshold,num_pos_classifiers_passing,num_neg_classifiers_passing,avg_positive_classifications,avg_negative_classifications,Accuracy,Precision,Recall,AUC-ROC,F1-score,True Positive,True Negative,False Positive,False Negative,True Negative Rate (Specificity),Negative Predictive Value,False Positive Rate,False Discovery Rate
opposers_covered,56.214285714285715,114.0,378148,467032,992.514435695538,1225.8057742782153,0.9238845144356955,0.9652777777777778,0.852760736196319,0.9814825237800416,0.9055374592833876,139,213,5,24,0.9770642201834863,0.8987341772151899,0.022935779816513763,0.034722222222222224
opposers_covered,56.214285714285715,152.0,378148,470062,992.514435695538,1233.758530183727,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355434,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,190.0,378148,471401,992.514435695538,1237.272965879265,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,228.0,378148,472047,992.514435695538,1238.9685039370079,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,266.0,378148,472308,992.514435695538,1239.6535433070867,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,304.0,378148,472434,992.514435695538,1239.984251968504,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,342.0,378148,472479,992.514435695538,1240.1023622047244,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,380.0,378148,472502,992.514435695538,1240.1627296587926,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,418.0,378148,472518,992.514435695538,1240.2047244094488,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,456.0,378148,472529,992.514435695538,1240.2335958005249,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,494.0,378148,472536,992.514435695538,1240.251968503937,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,56.214285714285715,532.0,378148,472540,992.514435695538,1240.262467191601,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,0.0,391226,228460,1026.8398950131234,599.6325459317585,0.7926509186351706,0.6735537190082644,1.0,0.9787386728203973,0.8049382716049382,163,139,79,0,0.6376146788990825,1.0,0.3623853211009174,0.32644628099173556
opposers_covered,112.42857142857143,38.0,391226,444354,1026.8398950131234,1166.283464566929,0.931758530183727,0.9659863945578231,0.8711656441717791,0.9816654471773513,0.9161290322580645,142,213,5,21,0.9770642201834863,0.9102564102564102,0.022935779816513763,0.034013605442176874
opposers_covered,112.42857142857143,76.0,391226,460895,1026.8398950131234,1209.6981627296589,0.926509186351706,0.9655172413793104,0.8588957055214724,0.9812855293521698,0.9090909090909091,140,213,5,23,0.9770642201834863,0.902542372881356,0.022935779816513763,0.034482758620689655
opposers_covered,112.42857142857143,114.0,391226,467032,1026.8398950131234,1225.8057742782153,0.9238845144356955,0.9652777777777778,0.852760736196319,0.981454381718917,0.9055374592833876,139,213,5,24,0.9770642201834863,0.8987341772151899,0.022935779816513763,0.034722222222222224
opposers_covered,112.42857142857143,152.0,391226,470062,1026.8398950131234,1233.758530183727,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355434,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,190.0,391226,471401,1026.8398950131234,1237.272965879265,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355434,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,228.0,391226,472047,1026.8398950131234,1238.9685039370079,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,266.0,391226,472308,1026.8398950131234,1239.6535433070867,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,304.0,391226,472434,1026.8398950131234,1239.984251968504,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,342.0,391226,472479,1026.8398950131234,1240.1023622047244,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,380.0,391226,472502,1026.8398950131234,1240.1627296587926,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,418.0,391226,472518,1026.8398950131234,1240.2047244094488,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,456.0,391226,472529,1026.8398950131234,1240.2335958005249,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,494.0,391226,472536,1026.8398950131234,1240.251968503937,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,112.42857142857143,532.0,391226,472540,1026.8398950131234,1240.262467191601,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813418134744188,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,0.0,395119,228460,1037.0577427821522,599.6325459317585,0.7926509186351706,0.6735537190082644,1.0,0.9786823886981483,0.8049382716049382,163,139,79,0,0.6376146788990825,1.0,0.3623853211009174,0.32644628099173556
opposers_covered,168.64285714285714,38.0,395119,444354,1037.0577427821522,1166.283464566929,0.931758530183727,0.9659863945578231,0.8711656441717791,0.9816091630551023,0.9161290322580645,142,213,5,21,0.9770642201834863,0.9102564102564102,0.022935779816513763,0.034013605442176874
opposers_covered,168.64285714285714,76.0,395119,460895,1037.0577427821522,1209.6981627296589,0.926509186351706,0.9655172413793104,0.8588957055214724,0.9812292452299207,0.9090909090909091,140,213,5,23,0.9770642201834863,0.902542372881356,0.022935779816513763,0.034482758620689655
opposers_covered,168.64285714285714,114.0,395119,467032,1037.0577427821522,1225.8057742782153,0.9238845144356955,0.9652777777777778,0.852760736196319,0.9814262396577926,0.9055374592833876,139,213,5,24,0.9770642201834863,0.8987341772151899,0.022935779816513763,0.034722222222222224
opposers_covered,168.64285714285714,152.0,395119,470062,1037.0577427821522,1233.758530183727,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355435,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,190.0,395119,471401,1037.0577427821522,1237.272965879265,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,228.0,395119,472047,1037.0577427821522,1238.9685039370079,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,266.0,395119,472308,1037.0577427821522,1239.6535433070867,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,304.0,395119,472434,1037.0577427821522,1239.984251968504,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,342.0,395119,472479,1037.0577427821522,1240.1023622047244,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,380.0,395119,472502,1037.0577427821522,1240.1627296587926,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,418.0,395119,472518,1037.0577427821522,1240.2047244094488,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,456.0,395119,472529,1037.0577427821522,1240.2335958005249,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,494.0,395119,472536,1037.0577427821522,1240.251968503937,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,168.64285714285714,532.0,395119,472540,1037.0577427821522,1240.262467191601,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,0.0,396797,228460,1041.4619422572177,599.6325459317585,0.7926509186351706,0.6735537190082644,1.0,0.9786823886981483,0.8049382716049382,163,139,79,0,0.6376146788990825,1.0,0.3623853211009174,0.32644628099173556
opposers_covered,224.85714285714286,38.0,396797,444354,1041.4619422572177,1166.283464566929,0.931758530183727,0.9659863945578231,0.8711656441717791,0.9816091630551023,0.9161290322580645,142,213,5,21,0.9770642201834863,0.9102564102564102,0.022935779816513763,0.034013605442176874
opposers_covered,224.85714285714286,76.0,396797,460895,1041.4619422572177,1209.6981627296589,0.926509186351706,0.9655172413793104,0.8588957055214724,0.9812292452299207,0.9090909090909091,140,213,5,23,0.9770642201834863,0.902542372881356,0.022935779816513763,0.034482758620689655
opposers_covered,224.85714285714286,114.0,396797,467032,1041.4619422572177,1225.8057742782153,0.9238845144356955,0.9652777777777778,0.852760736196319,0.9814262396577926,0.9055374592833876,139,213,5,24,0.9770642201834863,0.8987341772151899,0.022935779816513763,0.034722222222222224
opposers_covered,224.85714285714286,152.0,396797,470062,1041.4619422572177,1233.758530183727,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355435,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,190.0,396797,471401,1041.4619422572177,1237.272965879265,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,228.0,396797,472047,1041.4619422572177,1238.9685039370079,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,266.0,396797,472308,1041.4619422572177,1239.6535433070867,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,304.0,396797,472434,1041.4619422572177,1239.984251968504,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,342.0,396797,472479,1041.4619422572177,1240.1023622047244,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,380.0,396797,472502,1041.4619422572177,1240.1627296587926,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,418.0,396797,472518,1041.4619422572177,1240.2047244094488,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,456.0,396797,472529,1041.4619422572177,1240.2335958005249,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,494.0,396797,472536,1041.4619422572177,1240.251968503937,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,224.85714285714286,532.0,396797,472540,1041.4619422572177,1240.262467191601,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,0.0,397546,228460,1043.4278215223096,599.6325459317585,0.7926509186351706,0.6735537190082644,1.0,0.9787105307592728,0.8049382716049382,163,139,79,0,0.6376146788990825,1.0,0.3623853211009174,0.32644628099173556
opposers_covered,281.07142857142856,38.0,397546,444354,1043.4278215223096,1166.283464566929,0.931758530183727,0.9659863945578231,0.8711656441717791,0.9816091630551023,0.9161290322580645,142,213,5,21,0.9770642201834863,0.9102564102564102,0.022935779816513763,0.034013605442176874
opposers_covered,281.07142857142856,76.0,397546,460895,1043.4278215223096,1209.6981627296589,0.926509186351706,0.9655172413793104,0.8588957055214724,0.9812292452299207,0.9090909090909091,140,213,5,23,0.9770642201834863,0.902542372881356,0.022935779816513763,0.034482758620689655
opposers_covered,281.07142857142856,114.0,397546,467032,1043.4278215223096,1225.8057742782153,0.9238845144356955,0.9652777777777778,0.852760736196319,0.9814543817189172,0.9055374592833876,139,213,5,24,0.9770642201834863,0.8987341772151899,0.022935779816513763,0.034722222222222224
opposers_covered,281.07142857142856,152.0,397546,470062,1043.4278215223096,1233.758530183727,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355435,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,190.0,397546,471401,1043.4278215223096,1237.272965879265,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,228.0,397546,472047,1043.4278215223096,1238.9685039370079,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,266.0,397546,472308,1043.4278215223096,1239.6535433070867,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,304.0,397546,472434,1043.4278215223096,1239.984251968504,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,342.0,397546,472479,1043.4278215223096,1240.1023622047244,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,380.0,397546,472502,1043.4278215223096,1240.1627296587926,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,418.0,397546,472518,1043.4278215223096,1240.2047244094488,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,456.0,397546,472529,1043.4278215223096,1240.2335958005249,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,494.0,397546,472536,1043.4278215223096,1240.251968503937,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,281.07142857142856,532.0,397546,472540,1043.4278215223096,1240.262467191601,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,0.0,397969,228460,1044.5380577427823,599.6325459317585,0.7926509186351706,0.6735537190082644,1.0,0.9787105307592727,0.8049382716049382,163,139,79,0,0.6376146788990825,1.0,0.3623853211009174,0.32644628099173556
opposers_covered,337.2857142857143,38.0,397969,444354,1044.5380577427823,1166.283464566929,0.931758530183727,0.9659863945578231,0.8711656441717791,0.9816091630551023,0.9161290322580645,142,213,5,21,0.9770642201834863,0.9102564102564102,0.022935779816513763,0.034013605442176874
opposers_covered,337.2857142857143,76.0,397969,460895,1044.5380577427823,1209.6981627296589,0.926509186351706,0.9655172413793104,0.8588957055214724,0.9812292452299207,0.9090909090909091,140,213,5,23,0.9770642201834863,0.902542372881356,0.022935779816513763,0.034482758620689655
opposers_covered,337.2857142857143,114.0,397969,467032,1044.5380577427823,1225.8057742782153,0.9238845144356955,0.9652777777777778,0.852760736196319,0.9814543817189172,0.9055374592833876,139,213,5,24,0.9770642201834863,0.8987341772151899,0.022935779816513763,0.034722222222222224
opposers_covered,337.2857142857143,152.0,397969,470062,1044.5380577427823,1233.758530183727,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813699555355435,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,190.0,397969,471401,1044.5380577427823,1237.272965879265,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,228.0,397969,472047,1044.5380577427823,1238.9685039370079,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,266.0,397969,472308,1044.5380577427823,1239.6535433070867,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,304.0,397969,472434,1044.5380577427823,1239.984251968504,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,342.0,397969,472479,1044.5380577427823,1240.1023622047244,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,380.0,397969,472502,1044.5380577427823,1240.1627296587926,0.9212598425196851,0.965034965034965,0.8466257668711656,0.981341813474419,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,418.0,397969,472518,1044.5380577427823,1240.2047244094488,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,456.0,397969,472529,1044.5380577427823,1240.2335958005249,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,494.0,397969,472536,1044.5380577427823,1240.251968503937,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,337.2857142857143,532.0,397969,472540,1044.5380577427823,1240.262467191601,0.9212598425196851,0.965034965034965,0.8466257668711656,0.9813136714132944,0.9019607843137255,138,213,5,25,0.9770642201834863,0.8949579831932774,0.022935779816513763,0.03496503496503497
opposers_covered,393.5,0.0,398188,228460,1045.1128608923884,599.6325459317585,0.7926509186351706,0.6735537190082644,1.0,0.9787105307592727,0.8049382716049382,163,139,79,0,0.6376146788990825,1.0,0.3623853211009174,0.32644628099173556
